Type                                  Module                      Label             Process   
vector<reco::ConversionTrack>         "uncleanedOnlyGeneralConversionTrackProducer"   ""                "RECO"    
vector<reco::ConversionTrack>         "uncleanedOnlyGeneralInOutOutInConversionTrackMerger"   ""                "RECO"    
vector<reco::ConversionTrack>         "uncleanedOnlyGsfConversionTrackProducer"   ""                "RECO"    
vector<reco::ConversionTrack>         "uncleanedOnlyGsfGeneralInOutOutInConversionTrackMerger"   ""                "RECO"    
vector<reco::ConversionTrack>         "uncleanedOnlyInOutConversionTrackProducer"   ""                "RECO"    
vector<reco::ConversionTrack>         "uncleanedOnlyInOutOutInConversionTrackMerger"   ""                "RECO"    
vector<reco::ConversionTrack>         "uncleanedOnlyOutInConversionTrackProducer"   ""                "RECO"    
vector<reco::DeDxHitInfo>             "dedxHitInfo"               ""                "RECO"    
vector<reco::ElectronSeed>            "ecalDrivenElectronSeeds"   ""                "RECO"    
vector<reco::ElectronSeed>            "electronMergedSeeds"       ""                "RECO"    
vector<reco::ElectronSeed>            "lowPtGsfElectronSeeds"     ""                "RECO"    
vector<reco::ElectronSeed>            "uncleanedOnlyElectronSeeds"   ""                "RECO"    
vector<reco::ElectronSeed>            "trackerDrivenElectronSeeds"   "SeedsForGsf"     "RECO"    
vector<reco::GsfElectron>             "ecalDrivenGsfElectrons"    ""                "RECO"    
vector<reco::GsfElectron>             "electronsWithPresel"       ""                "RECO"    
vector<reco::GsfElectron>             "gedGsfElectrons"           ""                "RECO"    
vector<reco::GsfElectron>             "gedGsfElectronsTmp"        ""                "RECO"    
vector<reco::GsfElectron>             "lowPtGsfElectrons"         ""                "RECO"    
vector<reco::GsfElectron>             "mvaElectrons"              ""                "RECO"    
vector<reco::GsfElectron>             "uncleanedOnlyGsfElectrons"   ""                "RECO"    
vector<reco::GsfElectronCore>         "ecalDrivenGsfElectronCores"   ""                "RECO"    
vector<reco::GsfElectronCore>         "gedGsfElectronCores"       ""                "RECO"    
vector<reco::GsfElectronCore>         "lowPtGsfElectronCores"     ""                "RECO"    
vector<reco::GsfElectronCore>         "uncleanedOnlyGsfElectronCores"   ""                "RECO"    
vector<reco::GsfPFRecTrack>           "lowPtGsfElePfGsfTracks"    ""                "RECO"    
vector<reco::GsfPFRecTrack>           "pfTrackElec"               ""                "RECO"    
vector<reco::GsfPFRecTrack>           "uncleanedOnlyPfTrackElec"   ""                "RECO"    
vector<reco::GsfPFRecTrack>           "lowPtGsfElePfGsfTracks"    "Secondary"       "RECO"    
vector<reco::GsfPFRecTrack>           "pfTrackElec"               "Secondary"       "RECO"    
vector<reco::GsfPFRecTrack>           "uncleanedOnlyPfTrackElec"   "Secondary"       "RECO"    
vector<reco::GsfTrack>                "electronGsfTracks"         ""                "RECO"    
vector<reco::GsfTrack>                "lowPtGsfEleGsfTracks"      ""                "RECO"    
vector<reco::GsfTrack>                "uncleanedOnlyElectronGsfTracks"   ""                "RECO"    
vector<reco::GsfTrackExtra>           "electronGsfTracks"         ""                "RECO"    
vector<reco::GsfTrackExtra>           "lowPtGsfEleGsfTracks"      ""                "RECO"    
vector<reco::GsfTrackExtra>           "uncleanedOnlyElectronGsfTracks"   ""                "RECO"    
vector<reco::HFEMClusterShape>        "hfEMClusters"              ""                "RECO"    
vector<reco::HcalNoiseRBX>            "hcalnoise"                 ""                "RECO"    
vector<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo> >    "pfImpactParameterTagInfos"   ""                "RECO"    
vector<reco::JPTJet>                  "JetPlusTrackZSPCorJetAntiKt4"   ""                "RECO"    
vector<reco::Muon>                    "earlyDisplacedMuons"       ""                "RECO"    
vector<reco::Muon>                    "earlyMuons"                ""                "RECO"    
vector<reco::Muon>                    "muons"                     ""                "RECO"    
vector<reco::Muon>                    "muons1stStep"              ""                "RECO"    
vector<reco::Muon>                    "muonsFromCosmics"          ""                "RECO"    
vector<reco::Muon>                    "muonsFromCosmics1Leg"      ""                "RECO"    
vector<reco::MuonTrackLinks>          "displacedGlobalMuons"      ""                "RECO"    
vector<reco::MuonTrackLinks>          "globalMuons"               ""                "RECO"    
vector<reco::PFBlock>                 "particleFlowBlock"         ""                "RECO"    
vector<reco::PFCandidate>             "particleFlow"              ""                "RECO"    
vector<reco::PFCandidate>             "particleFlowEGamma"        ""                "RECO"    
vector<reco::PFCandidate>             "particleFlowForChargedMET"   ""                "RECO"    
vector<reco::PFCandidate>             "particleFlowTmp"           ""                "RECO"    
vector<reco::PFCandidate>             "pfAllChargedHadrons"       ""                "RECO"    
vector<reco::PFCandidate>             "pfAllChargedParticles"     ""                "RECO"    
vector<reco::PFCandidate>             "pfAllNeutralHadrons"       ""                "RECO"    
vector<reco::PFCandidate>             "pfAllNeutralHadronsAndPhotons"   ""                "RECO"    
vector<reco::PFCandidate>             "pfAllPhotons"              ""                "RECO"    
vector<reco::PFCandidate>             "pfNoPileUpCandidates"      ""                "RECO"    
vector<reco::PFCandidate>             "pfPileUpAllChargedParticles"   ""                "RECO"    
vector<reco::PFCandidate>             "particleFlowTmp"           "AddedMuonsAndHadrons"   "RECO"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedCosmicsMuons"   "RECO"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedFakeMuons"   "RECO"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedHF"       "RECO"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedPunchThroughMuons"   "RECO"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedPunchThroughNeutralHadrons"   "RECO"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedTrackerAndGlobalMuons"   "RECO"    
vector<reco::PFCandidateEGammaExtra>    "particleFlowEGamma"        ""                "RECO"    
vector<reco::PFCluster>               "particleFlowBadHcalPseudoCluster"   ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterECAL"   ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterECALUncorrected"   ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterHBHE"   ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterHCAL"   ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterHF"     ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterHO"     ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterOOTECAL"   ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterOOTECALUncorrected"   ""                "RECO"    
vector<reco::PFCluster>               "particleFlowClusterPS"     ""                "RECO"    
vector<reco::PFConversion>            "pfConversions"             ""                "RECO"    
vector<reco::PFConversion>            "uncleanedOnlyPfConversions"   ""                "RECO"    
vector<reco::PFDisplacedTrackerVertex>    "pfDisplacedTrackerVertex"   ""                "RECO"    
vector<reco::PFDisplacedVertex>       "particleFlowDisplacedVertex"   ""                "RECO"    
vector<reco::PFDisplacedVertexCandidate>    "particleFlowDisplacedVertexCandidate"   ""                "RECO"    
vector<reco::PFJet>                   "ak4PFJets"                 ""                "RECO"    
vector<reco::PFJet>                   "ak4PFJetsCHS"              ""                "RECO"    
vector<reco::PFJet>                   "ak8PFJetsCHS"              ""                "RECO"    
vector<reco::PFJet>                   "ak8PFJetsCHSConstituents"   ""                "RECO"    
vector<reco::PFJet>                   "ak8PFJetsCHSSoftDrop"      "SubJets"         "RECO"    
vector<reco::PFJet>                   "cmsTopTagPFJetsCHS"        "caTopSubJets"    "RECO"    
vector<reco::PFJet>                   "recoTauAK4PFJets08Region"   "jets"            "RECO"    
vector<reco::PFMET>                   "pfChMet"                   ""                "RECO"    
vector<reco::PFMET>                   "pfMet"                     ""                "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitECAL"    ""                "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitHBHE"    ""                "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitHF"      ""                "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitHO"      ""                "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitOOTECAL"   ""                "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitPS"      ""                "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitECAL"    "Cleaned"         "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitHBHE"    "Cleaned"         "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitHF"      "Cleaned"         "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitHO"      "Cleaned"         "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitOOTECAL"   "Cleaned"         "RECO"    
vector<reco::PFRecHit>                "particleFlowRecHitPS"      "Cleaned"         "RECO"    
vector<reco::PFRecHit>                "particleFlowBadHcalPseudoCluster"   "hits"            "RECO"    
vector<reco::PFRecTrack>              "lowPtGsfElePfTracks"       ""                "RECO"    
vector<reco::PFRecTrack>              "pfConversions"             ""                "RECO"    
vector<reco::PFRecTrack>              "pfDisplacedTrackerVertex"   ""                "RECO"    
vector<reco::PFRecTrack>              "pfTrack"                   ""                "RECO"    
vector<reco::PFRecTrack>              "pfV0"                      ""                "RECO"    
vector<reco::PFRecTrack>              "uncleanedOnlyPfConversions"   ""                "RECO"    
vector<reco::PFRecTrack>              "uncleanedOnlyPfTrack"      ""                "RECO"    
vector<reco::PFTau>                   "combinatoricRecoTaus"      ""                "RECO"    
vector<reco::PFTau>                   "hpsPFTauProducer"          ""                "RECO"    
vector<reco::PFTau>                   "hpsPFTauProducerSansRefs"   ""                "RECO"    
vector<reco::PFTauTagInfo>            "pfRecoTauTagInfoProducer"   ""                "RECO"    
vector<reco::PFTauTransverseImpactParameter>    "hpsPFTauTransverseImpactParameters"   "PFTauTIP"        "RECO"    
vector<reco::PFV0>                    "pfV0"                      ""                "RECO"    
vector<reco::Photon>                  "gedPhotons"                ""                "RECO"    
vector<reco::Photon>                  "gedPhotonsTmp"             ""                "RECO"    
vector<reco::Photon>                  "ootPhotons"                ""                "RECO"    
vector<reco::Photon>                  "ootPhotonsTmp"             ""                "RECO"    
vector<reco::Photon>                  "photons"                   ""                "RECO"    
vector<reco::PhotonCore>              "gedPhotonCore"             ""                "RECO"    
vector<reco::PhotonCore>              "ootPhotonCore"             ""                "RECO"    
vector<reco::PhotonCore>              "photonCore"                ""                "RECO"    
vector<reco::PreId>                   "lowPtGsfElectronSeeds"     ""                "RECO"    
vector<reco::PreId>                   "lowPtGsfElectronSeeds"     "HCAL"            "RECO"    
vector<reco::PreId>                   "trackerDrivenElectronSeeds"   "preid"           "RECO"    
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerXClusters"   "RECO"    
vector<reco::PreshowerCluster>        "uncleanedOnlyMulti5x5SuperClustersWithPreshower"   "preshowerXClusters"   "RECO"    
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerYClusters"   "RECO"    
vector<reco::PreshowerCluster>        "uncleanedOnlyMulti5x5SuperClustersWithPreshower"   "preshowerYClusters"   "RECO"    
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerXClustersShape"   "RECO"    
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerYClustersShape"   "RECO"    
vector<reco::RecoChargedRefCandidate>    "initialStepTrackRefsForJets"   ""                "RECO"    
vector<reco::RecoChargedRefCandidate>    "initialStepTrackRefsForJetsPreSplitting"   ""                "RECO"    
vector<reco::RecoChargedRefCandidate>    "trackRefsForJets"          ""                "RECO"    
vector<reco::RecoChargedRefCandidate>    "trackRefsForJetsBeforeSorting"   ""                "RECO"    
vector<reco::RecoEcalCandidate>       "hfRecoEcalCandidate"       ""                "RECO"    
vector<reco::RecoTauPiZero>           "hpsPFTauProducer"          "pizeros"         "RECO"    
vector<reco::ShallowTagInfo>          "pfDeepCMVATagInfos"        ""                "RECO"    
vector<reco::ShallowTagInfo>          "pfDeepCSVTagInfos"         ""                "RECO"    
vector<reco::SuperCluster>            "cleanedHybridSuperClusters"   ""                "RECO"    
vector<reco::SuperCluster>            "correctedHybridSuperClusters"   ""                "RECO"    
vector<reco::SuperCluster>            "correctedMulti5x5SuperClustersWithPreshower"   ""                "RECO"    
vector<reco::SuperCluster>            "hfEMClusters"              ""                "RECO"    
vector<reco::SuperCluster>            "hybridSuperClusters"       ""                "RECO"    
vector<reco::SuperCluster>            "lowPtGsfElectronSuperClusters"   ""                "RECO"    
vector<reco::SuperCluster>            "multi5x5SuperClustersWithPreshower"   ""                "RECO"    
vector<reco::SuperCluster>            "particleFlowEGamma"        ""                "RECO"    
vector<reco::SuperCluster>            "uncleanedHybridSuperClusters"   ""                "RECO"    
vector<reco::SuperCluster>            "uncleanedOnlyCorrectedHybridSuperClusters"   ""                "RECO"    
vector<reco::SuperCluster>            "uncleanedOnlyCorrectedMulti5x5SuperClustersWithPreshower"   ""                "RECO"    
vector<reco::SuperCluster>            "uncleanedOnlyMulti5x5SuperClustersWithPreshower"   ""                "RECO"    
vector<reco::SuperCluster>            "multi5x5SuperClusters"     "multi5x5EndcapSuperClusters"   "RECO"    
vector<reco::SuperCluster>            "multi5x5SuperClustersCleaned"   "multi5x5EndcapSuperClusters"   "RECO"    
vector<reco::SuperCluster>            "multi5x5SuperClustersUncleaned"   "multi5x5EndcapSuperClusters"   "RECO"    
vector<reco::SuperCluster>            "particleFlowSuperClusterECAL"   "particleFlowSuperClusterECALBarrel"   "RECO"    
vector<reco::SuperCluster>            "particleFlowSuperClusterECAL"   "particleFlowSuperClusterECALEndcapWithPreshower"   "RECO"    
vector<reco::SuperCluster>            "particleFlowSuperClusterOOTECAL"   "particleFlowSuperClusterOOTECALBarrel"   "RECO"    
vector<reco::SuperCluster>            "particleFlowSuperClusterOOTECAL"   "particleFlowSuperClusterOOTECALEndcapWithPreshower"   "RECO"    
vector<reco::SuperCluster>            "hybridSuperClusters"       "uncleanOnlyHybridSuperClusters"   "RECO"    
vector<reco::SuperCluster>            "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapSuperClusters"   "RECO"    
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfGhostTrackVertexTagInfos"   ""                "RECO"    
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfInclusiveSecondaryVertexFinderCvsLTagInfos"   ""                "RECO"    
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfInclusiveSecondaryVertexFinderTagInfos"   ""                "RECO"    
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfSecondaryVertexTagInfos"   ""                "RECO"    
vector<reco::TemplatedSoftLeptonTagInfo<edm::Ptr<reco::Candidate> > >    "softPFElectronsTagInfos"   ""                "RECO"    
vector<reco::TemplatedSoftLeptonTagInfo<edm::Ptr<reco::Candidate> > >    "softPFMuonsTagInfos"       ""                "RECO"    
vector<reco::Track>                   "ckfInOutTracksFromConversions"   ""                "RECO"    
vector<reco::Track>                   "ckfOutInTracksFromConversions"   ""                "RECO"    
vector<reco::Track>                   "convStepTracks"            ""                "RECO"    
vector<reco::Track>                   "conversionStepTracks"      ""                "RECO"    
vector<reco::Track>                   "cosmicDCTracks"            ""                "RECO"    
vector<reco::Track>                   "cosmicMuons"               ""                "RECO"    
vector<reco::Track>                   "cosmicMuons1Leg"           ""                "RECO"    
vector<reco::Track>                   "cosmicsVetoTracks"         ""                "RECO"    
vector<reco::Track>                   "cosmicsVetoTracksRaw"      ""                "RECO"    
vector<reco::Track>                   "detachedTripletStepTracks"   ""                "RECO"    
vector<reco::Track>                   "displacedGlobalMuons"      ""                "RECO"    
vector<reco::Track>                   "displacedStandAloneMuons"   ""                "RECO"    
vector<reco::Track>                   "displacedTracks"           ""                "RECO"    
vector<reco::Track>                   "earlyGeneralTracks"        ""                "RECO"    
vector<reco::Track>                   "generalTracks"             ""                "RECO"    
vector<reco::Track>                   "globalMuons"               ""                "RECO"    
vector<reco::Track>                   "initialStepTracks"         ""                "RECO"    
vector<reco::Track>                   "initialStepTracksPreSplitting"   ""                "RECO"    
vector<reco::Track>                   "jetCoreRegionalStepTracks"   ""                "RECO"    
vector<reco::Track>                   "lowPtTripletStepTracks"    ""                "RECO"    
vector<reco::Track>                   "mergedDuplicateDisplacedTracks"   ""                "RECO"    
vector<reco::Track>                   "mergedDuplicateTracks"     ""                "RECO"    
vector<reco::Track>                   "mixedTripletStepTracks"    ""                "RECO"    
vector<reco::Track>                   "muonSeededTracksInOut"     ""                "RECO"    
vector<reco::Track>                   "muonSeededTracksOutIn"     ""                "RECO"    
vector<reco::Track>                   "muonSeededTracksOutInDisplaced"   ""                "RECO"    
vector<reco::Track>                   "pixelLessStepTracks"       ""                "RECO"    
vector<reco::Track>                   "pixelPairStepTracks"       ""                "RECO"    
vector<reco::Track>                   "preDuplicateMergingDisplacedTracks"   ""                "RECO"    
vector<reco::Track>                   "preDuplicateMergingGeneralTracks"   ""                "RECO"    
vector<reco::Track>                   "refittedStandAloneMuons"   ""                "RECO"    
vector<reco::Track>                   "standAloneMuons"           ""                "RECO"    
vector<reco::Track>                   "tobTecStepTracks"          ""                "RECO"    
vector<reco::Track>                   "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "RECO"    
vector<reco::Track>                   "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "RECO"    
vector<reco::Track>                   "displacedStandAloneMuons"   "UpdatedAtVtx"    "RECO"    
vector<reco::Track>                   "refittedStandAloneMuons"   "UpdatedAtVtx"    "RECO"    
vector<reco::Track>                   "standAloneMuons"           "UpdatedAtVtx"    "RECO"    
vector<reco::Track>                   "tevMuons"                  "default"         "RECO"    
vector<reco::Track>                   "tevMuons"                  "dyt"             "RECO"    
vector<reco::Track>                   "tevMuons"                  "firstHit"        "RECO"    
vector<reco::Track>                   "pfImpactParameterTagInfos"   "ghostTracks"     "RECO"    
vector<reco::Track>                   "tevMuons"                  "picky"           "RECO"    
vector<reco::TrackExtra>              "ckfInOutTracksFromConversions"   ""                "RECO"    
vector<reco::TrackExtra>              "ckfOutInTracksFromConversions"   ""                "RECO"    
vector<reco::TrackExtra>              "convStepTracks"            ""                "RECO"    
vector<reco::TrackExtra>              "conversionStepTracks"      ""                "RECO"    
vector<reco::TrackExtra>              "cosmicDCTracks"            ""                "RECO"    
vector<reco::TrackExtra>              "cosmicMuons"               ""                "RECO"    
vector<reco::TrackExtra>              "cosmicMuons1Leg"           ""                "RECO"    
vector<reco::TrackExtra>              "cosmicsVetoTracks"         ""                "RECO"    
vector<reco::TrackExtra>              "cosmicsVetoTracksRaw"      ""                "RECO"    
vector<reco::TrackExtra>              "detachedTripletStepTracks"   ""                "RECO"    
vector<reco::TrackExtra>              "displacedGlobalMuons"      ""                "RECO"    
vector<reco::TrackExtra>              "displacedStandAloneMuons"   ""                "RECO"    
vector<reco::TrackExtra>              "displacedTracks"           ""                "RECO"    
vector<reco::TrackExtra>              "earlyGeneralTracks"        ""                "RECO"    
vector<reco::TrackExtra>              "electronGsfTracks"         ""                "RECO"    
vector<reco::TrackExtra>              "generalTracks"             ""                "RECO"    
vector<reco::TrackExtra>              "globalMuons"               ""                "RECO"    
vector<reco::TrackExtra>              "initialStepTracks"         ""                "RECO"    
vector<reco::TrackExtra>              "initialStepTracksPreSplitting"   ""                "RECO"    
vector<reco::TrackExtra>              "jetCoreRegionalStepTracks"   ""                "RECO"    
vector<reco::TrackExtra>              "lowPtGsfEleGsfTracks"      ""                "RECO"    
vector<reco::TrackExtra>              "lowPtTripletStepTracks"    ""                "RECO"    
vector<reco::TrackExtra>              "mergedDuplicateDisplacedTracks"   ""                "RECO"    
vector<reco::TrackExtra>              "mergedDuplicateTracks"     ""                "RECO"    
vector<reco::TrackExtra>              "mixedTripletStepTracks"    ""                "RECO"    
vector<reco::TrackExtra>              "muonReducedTrackExtras"    ""                "RECO"    
vector<reco::TrackExtra>              "muonSeededTracksInOut"     ""                "RECO"    
vector<reco::TrackExtra>              "muonSeededTracksOutIn"     ""                "RECO"    
vector<reco::TrackExtra>              "muonSeededTracksOutInDisplaced"   ""                "RECO"    
vector<reco::TrackExtra>              "pixelLessStepTracks"       ""                "RECO"    
vector<reco::TrackExtra>              "pixelPairStepTracks"       ""                "RECO"    
vector<reco::TrackExtra>              "preDuplicateMergingDisplacedTracks"   ""                "RECO"    
vector<reco::TrackExtra>              "preDuplicateMergingGeneralTracks"   ""                "RECO"    
vector<reco::TrackExtra>              "refittedStandAloneMuons"   ""                "RECO"    
vector<reco::TrackExtra>              "standAloneMuons"           ""                "RECO"    
vector<reco::TrackExtra>              "tobTecStepTracks"          ""                "RECO"    
vector<reco::TrackExtra>              "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "RECO"    
vector<reco::TrackExtra>              "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "RECO"    
vector<reco::TrackExtra>              "uncleanedOnlyElectronGsfTracks"   ""                "RECO"    
vector<reco::TrackExtra>              "tevMuons"                  "default"         "RECO"    
vector<reco::TrackExtra>              "tevMuons"                  "dyt"             "RECO"    
vector<reco::TrackExtra>              "tevMuons"                  "firstHit"        "RECO"    
vector<reco::TrackExtra>              "tevMuons"                  "picky"           "RECO"    
vector<reco::TrackExtrapolation>      "trackExtrapolator"         ""                "RECO"    
vector<reco::TrackJet>                "ak4TrackJets"              ""                "RECO"    
vector<reco::Vertex>                  "firstStepGoodPrimaryVertices"   ""                "RECO"    
vector<reco::Vertex>                  "firstStepPrimaryVertices"   ""                "RECO"    
vector<reco::Vertex>                  "firstStepPrimaryVerticesPreSplitting"   ""                "RECO"    
vector<reco::Vertex>                  "firstStepPrimaryVerticesUnsorted"   ""                "RECO"    
vector<reco::Vertex>                  "goodOfflinePrimaryVertices"   ""                "RECO"    
vector<reco::Vertex>                  "inclusiveSecondaryVertices"   ""                "RECO"    
vector<reco::Vertex>                  "inclusiveVertexFinder"     ""                "RECO"    
vector<reco::Vertex>                  "offlinePrimaryVertices"    ""                "RECO"    
vector<reco::Vertex>                  "offlinePrimaryVerticesWithBS"   ""                "RECO"    
vector<reco::Vertex>                  "recoTauPileUpVertices"     ""                "RECO"    
vector<reco::Vertex>                  "trackVertexArbitrator"     ""                "RECO"    
vector<reco::Vertex>                  "unsortedOfflinePrimaryVertices"   ""                "RECO"    
vector<reco::Vertex>                  "vertexMerger"              ""                "RECO"    
vector<reco::Vertex>                  "hpsPFTauPrimaryVertexProducer"   "PFTauPrimaryVertices"   "RECO"    
vector<reco::Vertex>                  "hpsPFTauSecondaryVertexProducer"   "PFTauSecondaryVertices"   "RECO"    
vector<reco::Vertex>                  "unsortedOfflinePrimaryVertices"   "WithBS"          "RECO"    
vector<reco::VertexCompositeCandidate>    "generalV0Candidates"       "Kshort"          "RECO"    
vector<reco::VertexCompositeCandidate>    "generalV0Candidates"       "Lambda"          "RECO"    
vector<reco::VertexCompositePtrCandidate>    "candidateVertexArbitrator"   ""                "RECO"    
vector<reco::VertexCompositePtrCandidate>    "candidateVertexArbitratorCvsL"   ""                "RECO"    
vector<reco::VertexCompositePtrCandidate>    "candidateVertexMerger"     ""                "RECO"    
vector<reco::VertexCompositePtrCandidate>    "candidateVertexMergerCvsL"   ""                "RECO"    
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateSecondaryVertices"   ""                "RECO"    
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateSecondaryVerticesCvsL"   ""                "RECO"    
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateVertexFinder"   ""                "RECO"    
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateVertexFinderCvsL"   ""                "RECO"    
vector<pair<LinkBoardElectronicIndex,int> >    "muonRPCDigis"              ""                "RECO"    
vector<pair<csc::L1Track,MuonDigiCollection<CSCDetId,CSCCorrelatedLCTDigi> > >    "csctfDigis"                ""                "RECO"    
vector<pair<int,int> >                "duplicateDisplacedTrackCandidates"   "candidateMap"    "RECO"    
vector<pair<int,int> >                "duplicateTrackCandidates"   "candidateMap"    "RECO"    
vector<pair<unsigned long,edm::Ptr<reco::PFCluster> > >    "particleFlowClusterECAL"   ""                "RECO"    
vector<pair<unsigned long,edm::Ptr<reco::PFCluster> > >    "particleFlowClusterOOTECAL"   ""                "RECO"    
vector<unsigned char>                 "detachedTripletStep"       "QualityMasks"    "RECO"    
vector<unsigned char>                 "detachedTripletStepClassifier1"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "detachedTripletStepClassifier2"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "displacedTracks"           "QualityMasks"    "RECO"    
vector<unsigned char>                 "duplicateDisplacedTrackClassifier"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "duplicateTrackClassifier"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "earlyGeneralTracks"        "QualityMasks"    "RECO"    
vector<unsigned char>                 "generalTracks"             "QualityMasks"    "RECO"    
vector<unsigned char>                 "initialStep"               "QualityMasks"    "RECO"    
vector<unsigned char>                 "initialStepClassifier1"    "QualityMasks"    "RECO"    
vector<unsigned char>                 "initialStepClassifier2"    "QualityMasks"    "RECO"    
vector<unsigned char>                 "initialStepClassifier3"    "QualityMasks"    "RECO"    
vector<unsigned char>                 "jetCoreRegionalStep"       "QualityMasks"    "RECO"    
vector<unsigned char>                 "lowPtTripletStep"          "QualityMasks"    "RECO"    
vector<unsigned char>                 "mixedTripletStep"          "QualityMasks"    "RECO"    
vector<unsigned char>                 "mixedTripletStepClassifier1"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "mixedTripletStepClassifier2"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "muonSeededTracksInOutClassifier"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "muonSeededTracksOutInClassifier"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "muonSeededTracksOutInDisplacedClassifier"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "pixelLessStep"             "QualityMasks"    "RECO"    
vector<unsigned char>                 "pixelLessStepClassifier1"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "pixelLessStepClassifier2"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "pixelPairStep"             "QualityMasks"    "RECO"    
vector<unsigned char>                 "preDuplicateMergingDisplacedTracks"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "preDuplicateMergingGeneralTracks"   "QualityMasks"    "RECO"    
vector<unsigned char>                 "tobTecStep"                "QualityMasks"    "RECO"    
vector<unsigned char>                 "tobTecStepClassifier1"     "QualityMasks"    "RECO"    
vector<unsigned char>                 "tobTecStepClassifier2"     "QualityMasks"    "RECO"    
vector<unsigned char>                 "convStepSelector"          "convStep"        "RECO"    
vector<unsigned char>                 "convStepSelector"          "convStepLoose"   "RECO"    
vector<unsigned char>                 "convStepSelector"          "convStepTight"   "RECO"    
unsigned int                          "bunchSpacingProducer"      ""                "RECO"    
